new_id,old_id,name,type_of_violence
14221,14221,Adamawa hunters - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2
14222,14222,Eggon - Kambari,2
14223,14223,Supporters of PML - Supporters of PTI,2
14224,14224,Government of Pakistan - Supporters of PTI,1
14225,14225,Supporters of Telugu Desam Party - Supporters of YSRCP,2
14226,14226,Erunmu community - Lalupon community,2
14227,875,Government of Pakistan - Jamaat-ul-Ahrar,1
14228,14228,Government of Azerbaijan - Forest Brothers Azerbaijan,1
14229,14229,Buddhists (Malaysia) - Muslims (Malaysia),2
14230,14230,ASWJ - SSP,2
14231,14231,Government of Kyrgyzstan - JIG,1
14232,14232,Rom Sai Foundation ambulance crew - Por Tek Tung Foundation ambulance crew,2
14233,14233,Government of Cameroon - FDPC,1
14234,14234,Rizeigat arab tribe - SRF,2
14235,14235,Government of Malaysia - Mamak gang,1
14236,14236,Government of Kyrgyzstan - Government of Tajikistan,1
14237,14237,Hezbollah - IS,2
14238,14238,Hezbollah - Al-Nusra Front in Lebanon,2
14240,14240,PLFI - Shanti Sena,2
14241,14241,Government of Pakistan - ETIM,1
14242,14242,Government of Lebanon - Liwa Ahrar al-Sunna in Baalbek,1
14243,14243,SARC - Civilians,3
14244,876,Government of Lebanon - IS,1
14245,14245,Khazam - Misseriya,2
14246,14246,Government of Sudan - Arab,1
14247,14247,Government of Sudan - Ma'aliyah,1
14248,14248,Gimir - Rizeigat Abbala,2
14249,879,Government of Libya - Zintan Brigades,1
14250,14250,Libya Shield - Sa'iqah Special Forces,2
14251,14251,Libya Dawn - Zintan Brigades,2
14252,14252,Dani - Timika,2
14253,14253,MIT - Civilians,3
14254,14254,Government of Libya - al-Toubou,1
14256,14256,Government of Honduras - Espinoza gang,1
14257,14257,FPRC - LRA,2
14258,14258,Rakhine (Myanmar) - Rohingya (Myanmar),2
14259,14259,Government of Honduras - Mara 18 (Honduras),1
14260,14260,Government of Myanmar (Burma) - MHH,1
14261,14261,FPRC - MINUSCA,2
14262,14262,ex-Seleka (Fulani ethnic group)  - ex-Seleka (Goula ethnic group),2
14263,14263,"anti-Balaka, RJ - FPRC",2
14264,14264,RJ - Civilians,3
14265,14265,Government of India - Taleban,1
14266,14266,Opponents of President Joyce Banda - Supporters of President Banda,2
14267,14267,Government of Gambia - Military faction (forces of Lamin Sanneh),1
14268,14268,Buddhists (Sri Lanka) - Muslims (Sri Lanka),2
14269,14269,Kii tribe - Talyulu tribe,2
14270,14270,Ambusi tribe  - Paipan clan,2
14271,14271,Kal tribe  - Kii tribe,2
14272,14272,"Bimoba - Konkomba, Mamprusi",2
14273,881,Government of Myanmar (Burma) - PSLF,1
14274,14274,Christians (CAR) - FPRC,2
14275,14275,GNLA - ULFA-I,2
14276,14276,anti-Balaka - Operation Sangaris France?,2
14277,14277,FPRC - Operation Sangaris France?,2
14278,14278,ASAK - Civilians,3
14279,14279,Followers of Arabul Islam - Supporters of Satyajit Mondal,2
14284,14284,villagers of Oppele - villagers of Kiete and Miaba,2
14285,14285,FALL - Civilians,3
14286,14286,"Mayi Mayi Charles, Mayi Mayi Shetani - Civilians",3
14287,14287,Hutu - Nande,2
14288,14288,"Bafulero - Banyamulenge, Barundi",2
14289,14289,Mayi Mayi Bede - Civilians,3
14290,14290,RCD-ML  - RCD-ML-Lubanga,2
14291,14291,RCD-ML  - Vurondo Mayi-Mayi,2
14292,14292,Government of Azerbaijan - APF,1
14293,14293,Anti Texas - Civilians,3
14294,14294,Government of United States of America - DHKP-C,1
14295,14295,Government of Mexico - Autodefensas Unidas de Michoacn,1
14296,14296,URF-L - Civilians,3
14297,14297,Adivasi - Bodo,2
14298,14298,Bororo - RJ,2
14299,14299,anti-Balaka - Anti-Balaka faction,2
14300,14300,Government of India - AMEF,1
14301,14301,Government of DR Congo (Zaire) - FNL-Ubugabo-Burihabwa,1
14302,14302,Fulani - Owukpa,2
14303,14303,Fulani - Umuachi-Afor community,2
14304,14304,Communist Party of India (Marxist) (CPM) - RSS,2
14305,14305,anti-Balaka - RJ,2
14306,14306,FDLR - Mayi Mayi Simba (Jean Luc Yabili),2
14307,14307,Government of DR Congo (Zaire) - Mayi Mayi Simba (Jean Luc Yabili),1
14308,14308,Government of DR Congo (Zaire) - APLNC/Lumumba,1
14309,14309,APLNC/Lumumba - Civilians,3
14310,14310,Damal - Nduga,2
14311,14311,Wainalut - Buru,2
14312,14312,Bora - Watunonju,2
14313,14313,Peresek - Pagutan,2
14314,14314,Mayi Mayi (Kabale) - Civilians,3
14315,14315,Mayi Mayi - Makabe - Civilians,3
14316,14316,Government of DR Congo (Zaire) - Vurundo Mayi Mayi,1
14317,14317,Guerreros Unidos - La Familia,2
14318,14318,anti-Balaka - UPC (Ali Darass Fulani supporters),2
14319,14319,Government of Pakistan - IS,1
14320,14320,Government of Afghanistan - IS,1
14321,14321,Government of India - AQIS,1
14322,14322,Government of Myanmar (Burma) - AQIS,1
14323,14323,Government of Bangladesh - AQIS,1
14324,14324,Government of Afghanistan - AQIS,1
14325,14325,AQIS - Civilians,3
14326,14326,MINUSCA - UPC (Ali Darass Fulani supporters),2
14327,14327,anti-Balaka - RPRC of Zoundeiko,2
14328,14328,Government of United States of America - AQIS,1
14329,14329,UPC (Ali Darass Fulani supporters) - Civilians,3
14330,14330,Government of France - UPC (Ali Darass Fulani supporters),1
14331,14331,Eggon - Gwandere,2
14332,14332,Eggon - Hausa,2
14333,14333,Gulf Cartel - Dragones de Sheyla faction - Gulf Cartel - Los Fresitas faction,2
14334,14334,Supporters of Peoples' Conference (PC) - Supporters of Peoples' Democratic Party (PDP),2
14335,14335,Government of Peru - SL-Quispe Palomino brothers,1
14336,14336,Sinaloa Cartel - Los Chavez Matamoros faction - Sinaloa Cartel - Los Salgueiro faction,2
14337,14337,Los Ardillos - Los Rojos,2
14338,14338,Government of Afghanistan - LeJ,1
14339,14339,Black Axe - VGN,2
14340,14340,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - VGN,2
14341,14341,IS - Islamic Front,2
14342,14342,IS - SRF (Syria),2
14343,14343,Islamic Front - SRF (Syria),2
14344,14344,IS - Mujahideen Army,2
14347,14347,Jabhat Fateh al-Sham (Nusra) - SRF (Syria),2
14348,14348,"IS - Islamic Front, Mujahideen Army, SRF (Syria)",2
14349,14349,Harkat Hazm - Jabhat Fateh al-Sham (Nusra),2
14350,14350,Supporters of PRD - Supporters of PRI,2
14351,14351,Supporters of PRI - Supporters of PRT,2
14352,14352,San Martin Itunyoso residents - Santo Domingo Ixcatlan residents,2
14353,14353,Sinaloa Cartel - Tijuana Cartel,2
14354,14354,San Baltazar Chichicapam villagers - San Nicolas Yaxe villagers,2
14355,14355,"IS, Islamic Front, Jabhat Fateh al-Sham (Nusra) - PYD",2
14356,14356,San Lorenzo Texmelucan villagers - Santo Domingo Teojomulco,2
14357,14357,Supporters of Jesus Tolentino - Supporters of La Loba,2
14358,14358,"IS - Islamic Battalions, Jabhat Fateh al-Sham (Nusra)",2
14359,14359,Hezbollah - Islamic Front,2
14360,14360,"IS - Islamic Battalions, Jabhat al-Akrad",2
14361,14361,"IS - Islamic Front, Jabhat al-Akrad, Jabhat Fateh al-Sham (Nusra), Mujahideen Army",2
14362,14362,San Isidro residents -  San Miguel Aloapan residents,2
14363,14363,El Ocotal residents - Santa Cruz Condoy residents,2
14364,14364,"IS - IS, Islamic Front, Jabhat Fateh al-Sham (Nusra)",2
14365,14365,"Hezbollah - IS, Islamic Front, Jabhat Fateh al-Sham (Nusra)",2
14366,14366,IS - Islamic Battalions,2
14367,14367,"Hezbollah - Islamic Battalions, Jabhat Fateh al-Sham (Nusra)",2
14368,14368,"Abu al Fadhil al 'Abbas brigade - Islamic Battalions, Jabhat Fateh al-Sham (Nusra)",2
14369,14369,"IS - Islamic Front, Jabhat Al-Kurd brigade, Jabhat Fateh al-Sham (Nusra), Mujahideen Army",2
14370,14370,"Abu al Fadhil al 'Abbas brigade - IS, Islamic Front, Jabhat Fateh al-Sham (Nusra)",2
14371,14371,Jabhat Fateh al-Sham (Nusra) - Mujahideen Army,2
14372,14372,"Jabhat Fateh al-Sham (Nusra), Jund al-Aqsa - SRF (Syria)",2
14373,14373,Supporters of EZLN - Supporters of PRI,2
14374,14374,"IS - Islamic Front, Jabhat Fateh al-Sham (Nusra)",2
14375,14375,FSA - Jabhat al-Asala wal Tanmiya,2
14376,14376,SRF (Syria) - Civilians,3
14377,2100,PYD - Civilians,3
14378,14378,"IS - Jabhat Fateh al-Sham (Nusra), SRF (Syria)",2
14379,14379,"IS - Islamic Front, Mujahideen Army",2
14380,14380,Al-Rastan Martyrs Regiment - IS,2
14381,14381,Khaider Khil  - Worza,2
14382,14382,Government of United States of America - Ansar al-Islam,1
14383,14383,Government of Egypt - Supporters of Morsi,1
14384,14384,Government of Egypt - Opponents of Mubarak,1
14385,14385,Government of Egypt - Supporters of Mubarak,1
14386,14386,Government of Egypt - Opponents of Supreme Council of the Armed Forces,1
14387,14387,Government of Egypt - Opponents of Morsi,1
14388,14388,Government of Yemen (North Yemen) - Opponents of Saleh,1
14389,14389,Forces of El Pepino - Sinaloa Cartel,2
14390,14390,Cartel Independiente de Acapulco - La Familia,2
14391,14391,San Juan Mixtepec residents - Santo Domingo Yosoama residents,2
14392,14392,MRTA - Sendero Luminoso,2
14393,14393,"IS - Islamic Front, Jabhat Fateh al-Sham (Nusra), Mujahideen Army",2
14394,14394,IS - Syrian Revolutionary Command Council,2
14395,14395,"IS - Jabhat Fateh al-Sham (Nusra), Syrian Revolutionary Command Council",2
14396,14396,"IS - FSA, Islamic Front, Jabhat Fateh al-Sham (Nusra)",2
14397,14397,"IS - Islamic Front, Mujahideen Army, PYD, SRF (Syria)",2
14398,14398,Government of Zambia - Opponents of Kaunda,1
14399,14399,Abu al Fadhil al 'Abbas brigade - IS,2
14400,14400,IS - Islamic movement in Aqerbat,2
14401,14401,"Abu al Fadhil al 'Abbas brigade - IS, Islamic Battalions",2
14402,14402,Government of Israel - PLF,1
14403,14403,Government of Israel - Fatah Uprising,1
14404,14404,Government of Israel - LCP,1
14405,14405,Government of Israel - Fatah Revolutionary Council,1
14406,14406,Government of Israel - PSF,1
14407,14407,Government of Israel - SSNP,1
14408,14408,Government of Israel - Amal,1
14409,14409,Government of Israel - Abu Rish Group,1
14410,14410,Government of Israel - Munir Maqdah faction,1
14411,14411,Government of Israel - Government of Lebanon,1
14412,14412,Government of Israel - Islamic Revolutionary Army,1
14413,14413,Government of Israel - Shebaa Liberation Brigades,1
14414,14414,Government of Israel - al-Qaeda in Palestine,1
14415,14415,al-Sa'adi family - al-Haj Hassan family,2
14416,14416,Government of Togo - Opponents of Gnassingbe,1
14417,14417,DFLP - Fatah,2
14418,14418,PFLP - ALF,2
14419,14419,PNA - PIJ,2
14420,14420,PNA - Bilal al-Ghul Martyr Group,2
14421,14421,Mussalam family - Fatah,2
14422,14422,Forces of Muhammed Dahlan - Forces of Musa Arafan,2
14423,14423,Palestinian clan 1 - Palestinian clan 2,2
14424,14424,Abu Taha family - Abu-Hatab family,2
14425,14425,PNA - al-Qaeda in Palestine,2
14426,14426,Juweid family - Saqir family,2
14427,14427,Fatah Uprising - Civilians,3
14428,14428,Government of Burkina Faso - Opponents of Blaise Compaore,1
14429,14429,Government of Thailand - Opponents of Krapayoon,1
14430,14430,Beltrn Leyva Cartel - La Familia,2
14431,14431,Tears of the Orphans - Civilians,3
14432,14432,Government of Malawi - Opponents of Banda,1
14433,14433,Catholic Traditionalists - Evangelical Christians,2
14434,14434,DFLP - Civilians,3
14435,14435,Imad Mughniyya Brigades - Civilians,3
14436,14436,Bilal al-Ghul Martyr Group - Civilians,3
14437,14437,Eyal - Civilians,3
14438,14438,Keepers of the Holy Land Group - Civilians,3
14439,14439,Palestinian Popular Resistance Forces - Civilians,3
14440,14440,Return Brigades - Civilians,3
14441,14441,The Committee for Safety on the Roads - Civilians,3
14442,14442,Nobles of Jordan - Civilians,3
14443,14443,PROCUP-PdlP - Civilians,3
14444,14444,Forces of Toribio Gargallo Peralta - Civilians,3
14445,14445,Los Chinchulines - Civilians,3
14446,14446,ERPI - Civilians,3
14447,14447,Government of East Timor - Forces of Alfredo Reinado,1
14448,14448,EPRI - Civilians,3
14449,14449,Government of Mexico - MPLN,1
14450,14450,Government of Mexico - ERPI,1
14451,14451,Government of Mexico - Tijuana Cartel,1
14452,14452,Government of Mexico - Los Aztecas,1
14453,14453,Government of Kyrgyzstan - Opponents of  Bakijev,1
14454,14454,Government of Guinea - Opponents of Conte,1
14455,14455,Red Path - Civilians,3
14456,14456,Government of Uzbekistan - Opponents of Karimov,1
14457,14457,Government of Lebanon - Fatah Revolutionary Council,1
14458,14458,Government of Lebanon - Fatah al-Islam,1
14459,14459,Government of Lebanon - Jund al-Sham,1
14460,14460,Government of Guatemala - Mara 18 (Guatemala),1
14461,14461,Fatah - Fatah Uprising,2
14462,14462,Hungarians - Romanians,2
14463,14463,Supporters of the NSF - Supporters of PNTCD,2
14464,14464,Government of Haiti - Supporters of Jean-Bertrand Aristide,1
14465,14465,Government of Haiti - Government of United States of America,1
14466,14466,Government of Haiti - ARLA (Haiti),1
14467,14467,Supporters of Lespwa movement - Supporters of OPL,2
14468,14468,Government of Syria - Fatah al-Islam,1
14469,14469,Government of Syria - Tanzim Jund ash-Sham,1
14470,14470,Government of Syria - PLO,1
14471,14471,Government of Rumania - Military faction (forces of Nicolae Ceausescu),1
14472,14472,Government of United States of America - Republic of Texas,1
14473,14473,Future Movement - SSNP,2
14474,14474,Amal - Future Movement,2
14475,14475,Fatah - Jund al-Sham,2
14476,14476,Amal - SLA,2
14477,14477,DFLP - SLA,2
14478,14478,Fatah Revolutionary Council - SLA,2
14479,14479,SLA - PFLP,2
14480,14480,44 Blue Buds - Six Deuce East Coast Crips,2
14481,14481,Flying Dragons - Ghost Shadows,2
14482,14482,Colombo crime family - Carmine Persico faction - Colombo crime family - Victor Orena faction,2
14483,14483,Jheri-Kurl Gang - Civilians,3
14484,14484,Born to Kill gang - Civilians,3
14485,14485,Flying Dragons - Fukinese,2
14486,14486,Oriental Boys - Civilians,3
14487,14487,Born to Kill gang - Ghost Shadows,2
14488,14488,Canal Street Boys - Ghost Shadows,2
14489,14489,Avenues - Civilians,3
14490,14490,Government of Guatemala - Los Zetas,1
14491,14491,Government of United States of America - Gulf Cartel,1
14492,14492,Government of Russia (Soviet Union) - Latvia SSR,1
14493,14493,Government of Russia (Soviet Union) - GKChP,1
14494,14494,Government of Madagascar - Opponents of Ratsiraka,1
14495,14495,Republic of Georgia - National Guard and Mkhedrioni,2
14496,14496,Government of Bolivia - Opponents of Sanchez de Lozada,1
14497,14497,Government of Turkey - Supporters of Kurdistan,1
14498,14498,Gujba hunters - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2
14499,14499,Gulf Cartel - La Familia,2
14500,14500,Fulani - Kamantan,2
14501,14501,Government of Sudan - Opponents of al-Bashir,1
14502,14502,Morazanista Patriotic Front - Civilians,3
14503,14503,Motagua fans - Olimpia fans,2
14504,14504,Peasants - Private Security Guards,2
14505,14505,Government of Honduras - Justa C Organization,1
14506,14506,Opponents of Hugo Chavez - Supporters of Hugo Chavez,2
14507,14507,El Dorado inmates - Guajiro Indians,2
14508,14508,Government of United States of America - Juarez Cartel,1
14509,14509,Supporters of AP - Supporters of APC,2
14510,14510,Government of Mexico - Supporters of PRD,1
14511,14511,Opponents of Evans Paul - Supporters of Evans Paul,2
14512,14512,Supporters of Jean-Bertrand Aristide - Supporters of Haitian military regime,2
14513,14513,Opponents of Jean-Bertrand Aristide - Supporters of Jean-Bertrand Aristide,2
14514,14514,FRAPH - Supporters of Jean-Bertrand Aristide,2
14515,14515,Brissard farmers - Jean Denis farmers,2
14516,14516,Cite Boston gang - Pele gang,2
14517,14517,Dominican - Haitian,2
14518,14518,Supporters of Democratic Convergence - Supporters of Fanmi Lavalas,2
14519,14519,Government of United States of America - Supporters of Jean-Bertrand Aristide,1
14520,14520,MINUSTAH - Civilians,3
14521,14521,MINUSTAH - Supporters of Jean-Bertrand Aristide,2
14522,14522,Tonton Macoute - Civilians,3
14523,14523,Bale Wouze - Civilians,3
14524,14524,FDDH - Civilians,3
14525,14525,Elements (Luba militia) - Civilians,3
14526,14526,Elements (Luba militia) - Perci (Batwa militia),2
14527,14527,Perci (Batwa militia) - Civilians,3
14528,14528,Government of Burundi - Military faction (forces of Godefroid Niyombare),1
14529,14529,Government of DR Congo (Zaire) - Mayi Mayi Werrason,1
14530,14530,"NDC, Raiya Mutomboki Ngowa Bisiri's faction - Mayi Mayi Kifuafua Delphin Mbaenda's faction, NDC-Rnov , Raia Mutomboki Shebi Muisa's faction",2
14531,14531,Forces of Mullah Abdol Rauf Khadim - Taleban,2
14532,14532,Mayi Mayi Kara-Kara - Civilians,3
14533,14533,Government of DR Congo (Zaire) - Mayi Mayi Bede,1
14534,14534,Government of DR Congo (Zaire) - Mayi Mayi Simuzizi,1
14535,14535,Mara 18 (Honduras) - Vatos Locos,2
14536,14536,Government of Colombia - Medelln Cartel,1
14537,14537,Supporters of Labour Party - Supporters of PDP,2
14539,14539,Egba (Agatu) - Ologba (Agatu),2
14540,14540,Abo Amarah battalions - Civilians,3
14541,14541,Government of Colombia - Jaime Bateman force,1
14542,14542,IS - Taleban,2
14543,14543,Taleban - Sarhadi faction - Taleban - Mudassir faction,2
14544,14544,Eyie - Maphite,2
14545,14545,Government of Colombia - ERG (Colombia),1
14547,14547,FARC - Autodefensas Campesinas del Magdalena Medio,2
14548,14548,"FARC - Hope, Peace and Freedom",2
14549,14549,Government of United States of America - Jabhat Fateh al-Sham (Nusra),1
14550,14550,Ambalo Indians - Guambiano Indians,2
14551,14551,AUC - Autodefensas Campesinas del Magdalena Medio,2
14552,14552,MRN - Civilians,3
14553,14553,Black Hand - Civilians,3
14554,14554,Los Blancos - Civilians,3
14555,14555,Taleban - Mullah Asmatullah faction - Taleban - Mullah Dawood faction,2
14556,14556,COLSINGUE - Civilians,3
14557,14557,Commandos for a Popular Alternative - Civilians,3
14558,14558,Dignity for Colombia - Civilians,3
14559,14559,GAN - Civilians,3
14560,14560,Punjabi Taleban - TTP,2
14561,14561,Hamas - Unclear islamist militants (Israel/Palestine),2
14562,14562,Fulani - Nupe,2
14563,14563,Falata - Salamat Baggara,2
14565,14565,Akpa - Black Axe,2
14566,14566,Government of Italy - Ansar Bayt al-Maqdis,1
14567,14567,Muok - Thony,2
14568,14568,Aguok - Apuk Giir,2
14569,14569,Imdadullah Group - Muntazir Group,2
14570,14570,PML (N) - Supporters of PTI,2
14571,14571,Ajnad al-Sham - Jabhat Fateh al-Sham (Nusra),2
14572,14572,Government of Sudan - Ngok Dinka,1
14573,14573,Dhiei Dinka - Panyon Dinka,2
14574,14574,"IS - battalions of Shams al- Shamal, brigade of al- Raqqa rebels, PYD",2
14575,14575,MINUSCA - Civilians,3
14576,14576,Government of DR Congo (Zaire) - Government of South Sudan,1
14577,14577,Taleban - Abdorrahman faction - Taleban - Din Mohammad faction,2
14578,14578,Misseriya - UNISFA,2
14579,14579,Government of South Sudan - REMNASA,1
14580,14580,Taleban - Amardin faction - Taleban - Mullah Nangyal faction,2
14581,14581,Taleban - opponents of Mullah Mansoor faction - Taleban - supporters of Mullah Mansoor faction,2
14582,14582,Taleban - Hafez Manan faction - Taleban - Mullah Abdorrauf faction,2
14583,14583,YBT - Civilians,3
14584,14584,Supporters of PML-F - Supporters of PPP,2
14585,14585,Beni Halba Baggara - Borno,2
14586,14586,Beni Omran - Berti,2
14587,14587,"Al-Zayadia, Beni Omran - Berti",2
14588,14588,Birgid - Ghuzam,2
14589,14589,Beni Hussein - Salamat Baggara,2
14590,14590,NATO - Civilians,3
14591,14591,Masalit  - Rizeigat Baggara,2
14592,14592,Taleban - Mullah Hassan faction - Taleban - Mullah Khodai Rahim faction,2
14593,14593,Taleban - High Council of Afghanistan Islamic Emirate,2
14594,14594,Government of Mali - Unclear rebels,1
14595,14595,Government of Yemen (North Yemen) - Forces of Hadi,1
14596,14596,AQAP - Forces of Hadi,2
14597,14597,Government of Russia (Soviet Union) - The Islamic Province of the Caucasus,1
14598,14598,Government of Yemen (North Yemen) - Opponents of Ansarallah,1
14599,14599,Sako Gang - Civilians,3
14600,14600,Christians (Niger) - Muslims (Niger),2
14601,14601,al-Mathna Islamic movement -  al-Sunna lions battalion,2
14603,14603,MINUSMA - Civilians,3
14604,14604,GATIA - CMA,2
14605,14605,Government of United States of America - AQAP,1
14606,14606,MILF - BA - MILF - BB,2
14607,14607,Guinean gold miners - Malian gold miners,2
14608,14608,Ansarallah - IS,2
14609,14609,Government of Yemen (North Yemen) - IS,1
14610,14610,Government of Mali - FLM,1
14611,14611,IS - Forces of Hadi,2
14612,14612,Bagani Forces - Civilians,3
14613,14613,Ayunan clan - Karim clan,2
14614,14614,FLM - Civilians,3
14615,14615,"al-Murabitun, FLM - Civilians",3
14617,14617,GATIA - Civilians,3
14618,14618,Government of United States of America - al-Murabitun,1
14619,14619,Government of Russia (Soviet Union) - IS,1
14620,14620,Government of Syria - IS,1
14621,14621,Government of Tajikistan - Forces of Abduhalim Nazarzoda,1
14622,14622,Aknaf Bait al-Maqdis - IS,2
14623,14623,IS - PFLP-GC,2
14624,14624,Government of Thailand - Grey Wolves,1
14625,14625,Sabaneta - Pavilion I gang - Sabaneta - Re-education sector gang,2
14626,14626,al-Murabitun - Al-Murabitun - Adnan Abu Waleed al-Sahrawi faction,2
14627,14627,Mazza villagers - Tswachiko villagers,2
14628,14628,Chaamba Arabs - Mozabite Berbers,2
14629,14629,Government of Mali - Khalid Ibn Walid katiba,1
14630,14630,PYD - Islamic Battalions,2
14632,14632,Government of Philippines - Ansar al-Khilafah,1
14633,14633,Katibat Okba Ibn Nafa - Civilians,3
14634,14634,Jabhat Fateh al-Sham (Nusra) - Shohadaa al-Yarmouk,2
14635,14635,Government of Azerbaijan - Movement for Muslim Unity,1
14636,14636,Government of Nigeria - IPOB,1
14637,14637,IS - SDF,2
14638,14638,Jabhat Fateh al-Sham (Nusra) - SDF,2
14639,14639,Awlaki tribe - IS,2
14640,14640,Marehan subclan of Sede clan (Darod) - Murule subclan of Gugundabe clan (Hawiye),2
14641,14641,Giriama - Wardei,2
14642,14642,Amizero y'abarundi  - Imbonerakure,2
14643,14643,Kipsigis tribesmen - Maasai,2
14644,14644,Hamar (Ethiopia) - Nyangatom,2
14645,14645,Borana - Hamar (Ethiopia),2
14646,14646,Dassanetch - Hamar (Ethiopia),2
14647,14647,Mwimbi - Tharaka,2
14648,14648,Kamba - Somali (Kenya),2
14649,14649,Government of Burundi - Forebu,1
14650,14650,"FDLR, FDLR-RUD, UPCP - UPDI",2
14651,14651,Aliwo Boys - Civilians,3
14653,14653,"FSA, Islamic Front, Jabhat Fateh al-Sham (Nusra) - Jaysh al-Jihad (Saraya al- Jihad)",2
14654,14654,Government of Nigeria - IMN,1
14655,14655,Share community - Tsaragi community,2
14656,14656,Security battalion in al- Dmeir area - Tahrir al- Sham Army,2
14657,14657,IS - Jabhat al-Sham,2
14658,14658,Government of India - DHNA,1
14659,14659,Shohadaa al-Yarmouk - Civilians,3
14666,14666,Government of Cameroon - IS,1
14667,14667,Government of Chad - IS,1
14668,14668,Government of Niger - IS,1
14669,14669,Government of Nigeria - IS,1
14670,14670,Government of Saudi Arabia - IS,1
14671,14671,IS - Yan Gora,2
14672,14672,IS - VGN,2
14673,14673,Government of Indonesia - Din Minimi group,1
14674,14674,Government of Indonesia - Murib group,1
14675,14675,Government of Pakistan - Jaish-ul-Islam,1
14676,14676,EUPOL Afghanistan - Taleban,2
14677,14677,Government of Egypt - IS,1
14678,14678,Luac Jang Dinka - Thiyic Dinka,2
14679,14679,DHNA - Tongikro villagers,2
14680,14680,Government of India - UDLF-O,1
14681,14681,"High Council of Afghanistan Islamic Emirate, IS - Taleban",2
14682,14682,Government of Turkey - PYD,1
14683,14683,JPC - TPC,2
14684,14684,Government of France - AQAP,1
14685,14685,Government of India - UNLFW,1
14686,14686,NSCN-K - NSCN-R,2
14687,14687,Government of India - NNC-NA,1
14688,14688,Government of Guinea - Opponents of President Conde,1
14689,14689,Government of Bangladesh - Jamaat-e-Islami,1
14690,14690,Government of Burkina Faso - Military faction (forces of Blaise Compaore),1
14691,14691,Supporters of Cellou Dalein Diallo  - Supporters of President Alpha Conde,2
14692,14692,Government of Congo - Opponents of President Nguesso,1
14693,14693,Beni Halba Baggara - Salamat Baggara,2
14694,14694,Arab Nomads - Erenga,2
14695,14695,ASAK - GNLA,2
14696,14696,Government of France - IS,1
14697,14697,Government of India - URF-L,1
14698,14698,KIO - Kuki National Army (KNA),2
14699,14699,NSCN-IM - RPF,2
14700,14700,KCP-N - KRF,2
14701,14701,Government of Turkey - IS,1
14702,14702,Government of India - MNRF,1
14703,14703,Government of Myanmar (Burma) - XXX775,1
14704,14704,Kuki National Army (KNA) - KNA-I,2
14705,14705,NSCN-IM - UKLF,2
14706,14706,Jabhat Fateh al-Sham (Nusra) - Shohadaa al- Bayyada Battalion,2
14707,14707,Division 30 - Jabhat Fateh al-Sham (Nusra),2
14708,14708,Darfur Joint Resistance Forces - Civilians,3
14709,14709,KDPI - PKK,2
14710,14710,IS - Southern Front,2
14711,14711,CAR hunters - LRA,2
14712,14712,Forces of the House of Representatives - Civilians,3
14713,14713,RCSS - PSLF,2
14714,14714,Dianda sub clan  - Kakanege sub clan,2
14715,14715,DKBA 5 - XXX775,2
14716,14716,Goilala clan - Wabag clan,2
14717,14717,Government of Afghanistan - TTP,1
14718,14718,Government of Bangladesh - IS,1
14719,14719,MPA (Nyatura) - Civilians,3
14720,14720,al-Toubou  - Wagna,2
14721,14721,al-Toubou  - Zaghawa,2
14722,14722,Adok Nuer - Bul Nuer,2
14723,14723,Dinka  - Shiluk,2
14724,14724,"Kuei Dinka, Pakam Dinka - Rup Dinka",2
14725,14725,Government of Venezuela - Opponents of Chavez,1
14726,14726,Government of Venezuela - Opponents of President Perez,1
14727,14727,FPRC - RPRC of Zoundeiko,2
14728,14728,Government of Chad - RJ,1
14729,14729,Government of Venezuela - Opponents of President Maduro,1
14730,14730,CMA - GATIA,2
14731,14731,CMA - Platform,2
14732,14732,FPLA - MPGK,2
14733,14733,"CMA - CM-FPR, GATIA, MAA",2
14734,14734,"CMA - GATIA, MAA",2
14735,14735,FPRC - Supporters of referendum (CAR),2
14736,14736,Farmers (CAR) - Herders (CAR),2
14737,14737,MPC (Al Khatim rebels) - Civilians,3
14738,14738,MINUSCA - MPC (Al Khatim rebels),2
14739,14739,Government of Haiti - Opponents of President Martelly,1
14740,14740,Government of Saudi Arabia - Opponents of Al-Saud,1
14741,14741,Government of Jordan - IS,1
14742,14742,Government of Mozambique - Opponents of Chissano,1
14743,14743,Ajnad al-Khilafa - Civilians,3
14744,14744,Government of Tunisia - Ajnad al-Khilafa,1
14745,14745,Government of Libya - IS,1
14746,14746,Forces of the House of Representatives - IS,2
14747,14747,Government of Tunisia - IS,1
14748,14748,"FSA, PYD - IS",2
14749,14749,"FSA, Jabhat Fateh al-Sham (Nusra), Jaysh al-Islam, Levant Front - SDF",2
14750,14750,Deebam - NDV,2
14752,14752,Alexander - Deewell,2
14753,14753,Baga - Dominion,2
14754,14754,"IS - Jaysh al-Sanadid, Khabour Guards, MFS (Syriac Military Council), PYD",2
14755,14755,Black Axe - man-Fight,2
14756,14756,"IS - Jaysh al-Sanadid, MFS (Syriac Military Council), PYD",2
14757,14757,Derna Mujahideen Shura Council - IS,2
14758,14758,IS - Levant Front,2
14759,14759,"Fulani, Kuteb - Tiv",2
14760,14760,"IS - Jabhat Fateh al-Sham (Nusra), Levant Front",2
